raw_log_filepath,custom_agent_won
logs/courtroom/reflect/432/20250228_205148/courtroom_raw_game0.log,True
logs/courtroom/reflect/432/20250228_205148/courtroom_raw_game1.log,True
logs/courtroom/reflect/432/20250228_205148/courtroom_raw_game2.log,True
logs/courtroom/reflect/432/20250228_205148/courtroom_raw_game3.log,False
